"Date","PointName","Value"
"2018/12/15 0:00","Point_1","1353.1"
"2018/12/15 0:15","Point_1","1342.9"
"2018/12/15 0:30","Point_1","1330.2"
"2018/12/15 0:45","Point_1","816.6"
"2018/12/15 1:00","Point_1","1011.8"
"2018/12/15 1:15","Point_1","1019.5"
"2018/12/15 1:30","Point_1","1017.3"
"2018/12/15 1:45","Point_1","1018.3"
"2018/12/15 2:00","Point_1","1018.2"
"2018/12/15 2:15","Point_1","1018.1"
"2018/12/15 2:30","Point_1","1019.1"
"2018/12/15 2:45","Point_1","1018.5"
"2018/12/15 3:00","Point_1","1019.4"
"2018/12/15 3:15","Point_1","1015.4"
"2018/12/15 3:30","Point_1","1014.3"
"2018/12/15 3:45","Point_1","1014"
"2018/12/15 4:00","Point_1","1014.1"
"2018/12/15 4:15","Point_1","1013.4"
"2018/12/15 4:30","Point_1","1012.8"
"2018/12/15 4:45","Point_1","1042.5"
"2018/12/15 5:00","Point_1","1010.3"
"2018/12/15 5:15","Point_1","1008.7"
"2018/12/15 5:30","Point_1","1011.1"
"2018/12/15 5:45","Point_1","1009.7"
"2018/12/15 6:00","Point_1","1010"
"2018/12/15 6:15","Point_1","1009.9"
"2018/12/15 6:30","Point_1","1007.4"
"2018/12/15 6:45","Point_1","1008.1"
"2018/12/15 7:00","Point_1","1008.3"
"2018/12/15 7:15","Point_1","1007.9"
"2018/12/15 7:30","Point_1","1005.8"
"2018/12/15 7:45","Point_1","1004.7"
"2018/12/15 8:00","Point_1","1004"
"2018/12/15 8:15","Point_1","1003.4"
"2018/12/15 8:30","Point_1","1001.9"
"2018/12/15 8:45","Point_1","1002.7"
"2018/12/15 9:00","Point_1","998.9"
"2018/12/15 9:15","Point_1","998.2"
"2018/12/15 9:30","Point_1","999.2"
"2018/12/15 9:45","Point_1","998.2"
"2018/12/15 10:00","Point_1","999.5"
"2018/12/15 10:15","Point_1","998.6"
"2018/12/15 10:30","Point_1","998.9"
"2018/12/15 10:45","Point_1","1001.2"
"2018/12/15 11:00","Point_1","1002.5"
"2018/12/15 11:15","Point_1","1002.5"
"2018/12/15 11:30","Point_1","1007.3"
"2018/12/15 11:45","Point_1","1010"
"2018/12/15 12:00","Point_1","1014.7"
"2018/12/15 12:15","Point_1","1014"
"2018/12/15 12:30","Point_1","1016.7"
"2018/12/15 12:45","Point_1","1019.3"
"2018/12/15 13:00","Point_1","1002.8"
"2018/12/15 13:15","Point_1","982.3"
"2018/12/15 13:30","Point_1","984.4"
"2018/12/15 13:45","Point_1","985.6"
"2018/12/15 14:00","Point_1","965.8"
"2018/12/15 14:15","Point_1","965.1"
"2018/12/15 14:30","Point_1","993.3"
"2018/12/15 14:45","Point_1","972.7"
"2018/12/15 15:00","Point_1","1024.5"
"2018/12/15 15:15","Point_1","962"
"2018/12/15 15:30","Point_1","961.7"
"2018/12/15 15:45","Point_1","961.2"
"2018/12/15 16:00","Point_1","972.1"
"2018/12/15 16:15","Point_1","972.1"
"2018/12/15 16:30","Point_1","972.5"
"2018/12/15 16:45","Point_1","972.7"
"2018/12/15 17:00","Point_1","981.5"
"2018/12/15 17:15","Point_1","981.6"
"2018/12/15 17:30","Point_1","982.7"
"2018/12/15 17:45","Point_1","980.6"
"2018/12/15 18:00","Point_1","1001.7"
"2018/12/15 18:15","Point_1","997.7"
"2018/12/15 18:30","Point_1","1020.1"
"2018/12/15 18:45","Point_1","992.9"
"2018/12/15 19:00","Point_1","991.1"
"2018/12/15 19:15","Point_1","1019"
"2018/12/15 19:30","Point_1","1004.9"
"2018/12/15 19:45","Point_1","1004.2"
"2018/12/15 20:00","Point_1","1002.5"
"2018/12/15 20:15","Point_1","999.8"
"2018/12/15 20:30","Point_1","997.5"
"2018/12/15 20:45","Point_1","998.1"
"2018/12/15 21:00","Point_1","1017.8"
"2018/12/15 21:15","Point_1","1019.1"
"2018/12/15 21:30","Point_1","1007.4"
"2018/12/15 21:45","Point_1","1006.4"
"2018/12/15 22:00","Point_1","1006.9"
"2018/12/15 22:15","Point_1","1006.3"
"2018/12/15 22:30","Point_1","1008.6"
"2018/12/15 22:45","Point_1","1008"
"2018/12/15 23:00","Point_1","998.7"
"2018/12/15 23:15","Point_1","998.4"
"2018/12/15 23:30","Point_1","998"
"2018/12/15 23:45","Point_1","991.2"
"2018/12/16 0:00","Point_1","1000.2"
"2018/12/16 0:15","Point_1","1001.5"
"2018/12/16 0:30","Point_1","1001.9"
"2018/12/16 0:45","Point_1","1003.8"
"2018/12/16 1:00","Point_1","980.3"
"2018/12/16 1:15","Point_1","1005"
"2018/12/16 1:30","Point_1","996.9"
"2018/12/16 1:45","Point_1","998.7"
"2018/12/16 2:00","Point_1","971.2"
"2018/12/16 2:15","Point_1","1022"
"2018/12/16 2:30","Point_1","1007.3"
"2018/12/16 2:45","Point_1","1002.5"
"2018/12/16 3:00","Point_1","1004.2"
"2018/12/16 3:15","Point_1","1004"
"2018/12/16 3:30","Point_1","999.8"
"2018/12/16 3:45","Point_1","983"
"2018/12/16 4:00","Point_1","1009.9"
"2018/12/16 4:15","Point_1","986.6"
"2018/12/16 4:30","Point_1","982.7"
"2018/12/16 4:45","Point_1","997"
"2018/12/16 5:00","Point_1","996.5"
"2018/12/16 5:15","Point_1","995.2"
"2018/12/16 5:30","Point_1","996.5"
"2018/12/16 5:45","Point_1","988.2"
"2018/12/16 6:00","Point_1","990.3"
"2018/12/16 6:15","Point_1","988.6"
"2018/12/16 6:30","Point_1","987.7"
"2018/12/16 6:45","Point_1","1015.6"
"2018/12/16 7:00","Point_1","989.1"
"2018/12/16 7:15","Point_1","986.1"
"2018/12/16 7:30","Point_1","1006.3"
"2018/12/16 7:45","Point_1","1007.9"
"2018/12/16 8:00","Point_1","986.7"
"2018/12/16 8:15","Point_1","985"
"2018/12/16 8:30","Point_1","1006.1"
"2018/12/16 8:45","Point_1","1006.8"
"2018/12/16 9:00","Point_1","1007.4"
"2018/12/16 9:15","Point_1","1007.2"
"2018/12/16 9:30","Point_1","981.2"
"2018/12/16 9:45","Point_1","1006.2"
"2018/12/16 10:00","Point_1","985.7"
"2018/12/16 10:15","Point_1","986.6"
"2018/12/16 10:30","Point_1","985.1"
"2018/12/16 10:45","Point_1","1013.2"
"2018/12/16 11:00","Point_1","1000.1"
"2018/12/16 11:15","Point_1","1002.7"
"2018/12/16 11:30","Point_1","965.8"
"2018/12/16 11:45","Point_1","988.4"
"2018/12/16 12:00","Point_1","989.8"
"2018/12/16 12:15","Point_1","972.6"
"2018/12/16 12:30","Point_1","971.7"
"2018/12/16 12:45","Point_1","973.3"
"2018/12/16 13:00","Point_1","971.8"
"2018/12/21 18:30","Point_1","1489.2"
"2018/12/15 0:00","Point_2","25044"
"2018/12/15 0:15","Point_2","25077"
"2018/12/15 0:30","Point_2","25111"
"2018/12/15 0:45","Point_2","25143"
"2018/12/15 1:00","Point_2","25165"
"2018/12/15 1:15","Point_2","25191"
"2018/12/15 1:30","Point_2","25216"
"2018/12/15 1:45","Point_2","25242"
"2018/12/15 2:00","Point_2","25267"
"2018/12/15 2:15","Point_2","25293"
"2018/12/15 2:30","Point_2","25318"
"2018/12/15 2:45","Point_2","25344"
"2018/12/15 3:00","Point_2","25369"
"2018/12/15 3:15","Point_2","25395"
"2018/12/15 3:30","Point_2","25420"
"2018/12/15 3:45","Point_2","25445"
"2018/12/15 4:00","Point_2","25471"
"2018/12/15 4:15","Point_2","25496"
"2018/12/15 4:30","Point_2","25521"
"2018/12/15 4:45","Point_2","25547"
"2018/12/15 5:00","Point_2","25572"
"2018/12/15 5:15","Point_2","25597"
"2018/12/15 5:30","Point_2","25623"
"2018/12/15 5:45","Point_2","25648"
"2018/12/15 6:00","Point_2","25673"
"2018/12/15 6:15","Point_2","25698"
"2018/12/15 6:30","Point_2","25724"
"2018/12/15 6:45","Point_2","25749"
"2018/12/15 7:00","Point_2","25774"
"2018/12/15 7:15","Point_2","25799"
"2018/12/15 7:30","Point_2","25824"
"2018/12/15 7:45","Point_2","25849"
"2018/12/15 8:00","Point_2","25875"
"2018/12/15 8:15","Point_2","25900"
"2018/12/15 8:30","Point_2","25925"
"2018/12/15 8:45","Point_2","25950"
"2018/12/15 9:00","Point_2","25975"
"2018/12/15 9:15","Point_2","26000"
"2018/12/15 9:30","Point_2","26025"
"2018/12/15 9:45","Point_2","26050"
"2018/12/15 10:00","Point_2","26075"
"2018/12/15 10:15","Point_2","26100"
"2018/12/15 10:30","Point_2","26125"
"2018/12/15 10:45","Point_2","26150"
"2018/12/15 11:00","Point_2","26175"
"2018/12/15 11:15","Point_2","26200"
"2018/12/15 11:30","Point_2","26225"
"2018/12/15 11:45","Point_2","26250"
"2018/12/15 12:00","Point_2","26276"
"2018/12/15 12:15","Point_2","26301"
"2018/12/15 12:30","Point_2","26326"
"2018/12/15 12:45","Point_2","26352"
"2018/12/15 13:00","Point_2","26377"
"2018/12/15 13:15","Point_2","26402"
"2018/12/15 13:30","Point_2","26426"
"2018/12/15 13:45","Point_2","26451"
"2018/12/15 14:00","Point_2","26475"
"2018/12/15 14:15","Point_2","26499"
"2018/12/15 14:30","Point_2","26524"
"2018/12/15 14:45","Point_2","26548"
"2018/12/15 15:00","Point_2","26573"
"2018/12/15 15:15","Point_2","26597"
"2018/12/15 15:30","Point_2","26621"
"2018/12/15 15:45","Point_2","26645"
"2018/12/15 16:00","Point_2","26669"
"2018/12/15 16:15","Point_2","26693"
"2018/12/15 16:30","Point_2","26718"
"2018/12/15 16:45","Point_2","26742"
"2018/12/15 17:00","Point_2","26767"
"2018/12/15 17:15","Point_2","26791"
"2018/12/15 17:30","Point_2","26816"
"2018/12/15 17:45","Point_2","26840"
"2018/12/15 18:00","Point_2","26865"
"2018/12/15 18:15","Point_2","26890"
"2018/12/15 18:30","Point_2","26915"
"2018/12/15 18:45","Point_2","26941"
"2018/12/15 19:00","Point_2","26966"
"2018/12/15 19:15","Point_2","26991"
"2018/12/15 19:30","Point_2","27016"
"2018/12/15 19:45","Point_2","27041"
"2018/12/15 20:00","Point_2","27067"
"2018/12/15 20:15","Point_2","27092"
"2018/12/15 20:30","Point_2","27117"
"2018/12/15 20:45","Point_2","27142"
"2018/12/15 21:00","Point_2","27167"
"2018/12/15 21:15","Point_2","27192"
"2018/12/15 21:30","Point_2","27218"
"2018/12/15 21:45","Point_2","27243"
"2018/12/15 22:00","Point_2","27268"
"2018/12/15 22:15","Point_2","27293"
"2018/12/15 22:30","Point_2","27318"
"2018/12/15 22:45","Point_2","27344"
"2018/12/15 23:00","Point_2","27368"
"2018/12/15 23:15","Point_2","27393"
"2018/12/15 23:30","Point_2","27418"
"2018/12/15 23:45","Point_2","27443"
"2018/12/16 0:00","Point_2","27468"
"2018/12/16 0:15","Point_2","27493"
"2018/12/16 0:30","Point_2","27518"
"2018/12/16 0:45","Point_2","27543"
"2018/12/16 1:00","Point_2","27568"
"2018/12/16 1:15","Point_2","27593"
"2018/12/16 1:30","Point_2","27618"
"2018/12/16 1:45","Point_2","27643"
"2018/12/16 2:00","Point_2","27667"
"2018/12/16 2:15","Point_2","27692"
"2018/12/16 2:30","Point_2","27718"
"2018/12/16 2:45","Point_2","27743"
"2018/12/16 3:00","Point_2","27768"
"2018/12/16 3:15","Point_2","27793"
"2018/12/16 3:30","Point_2","27818"
"2018/12/16 3:45","Point_2","27843"
"2018/12/16 4:00","Point_2","27868"
"2018/12/16 4:15","Point_2","27893"
"2018/12/16 4:30","Point_2","27918"
"2018/12/16 4:45","Point_2","27943"
"2018/12/16 5:00","Point_2","27968"
"2018/12/16 5:15","Point_2","27993"
"2018/12/16 5:30","Point_2","28018"
"2018/12/16 5:45","Point_2","28043"
"2018/12/16 6:00","Point_2","28067"
"2018/12/16 6:15","Point_2","28092"
"2018/12/16 6:30","Point_2","28117"
"2018/12/16 6:45","Point_2","28142"
"2018/12/16 7:00","Point_2","28167"
"2018/12/16 7:15","Point_2","28191"
"2018/12/16 7:30","Point_2","28216"
"2018/12/16 7:45","Point_2","28241"
"2018/12/16 8:00","Point_2","28266"
"2018/12/16 8:15","Point_2","28291"
"2018/12/16 8:30","Point_2","28316"
"2018/12/16 8:45","Point_2","28341"
"2018/12/16 9:00","Point_2","28366"
"2018/12/16 9:15","Point_2","28391"
"2018/12/16 9:30","Point_2","28416"
"2018/12/16 9:45","Point_2","28441"
"2018/12/16 10:00","Point_2","28466"
"2018/12/16 10:15","Point_2","28491"
"2018/12/16 10:30","Point_2","28515"
"2018/12/16 10:45","Point_2","28540"
"2018/12/16 11:00","Point_2","28565"
"2018/12/16 11:15","Point_2","28591"
"2018/12/16 11:30","Point_2","28615"
"2018/12/16 11:45","Point_2","28639"
"2018/12/16 12:00","Point_2","28664"
"2018/12/16 12:15","Point_2","28689"
"2018/12/16 12:30","Point_2","28713"
"2018/12/16 12:45","Point_2","28737"
"2018/12/16 13:00","Point_2","28762"
"2018/12/21 18:30","Point_2","46672"
"2018/12/15 0:00","Point_3","326"
"2018/12/15 0:15","Point_3","329"
"2018/12/15 0:30","Point_3","328"
"2018/12/15 0:45","Point_3","333"
"2018/12/15 1:00","Point_3","0"
"2018/12/15 1:15","Point_3","282"
"2018/12/15 1:30","Point_3","282"
"2018/12/15 1:45","Point_3","281"
"2018/12/15 2:00","Point_3","281"
"2018/12/15 2:15","Point_3","281"
"2018/12/15 2:30","Point_3","281"
"2018/12/15 2:45","Point_3","281"
"2018/12/15 3:00","Point_3","281"
"2018/12/15 3:15","Point_3","282"
"2018/12/15 3:30","Point_3","282"
"2018/12/15 3:45","Point_3","282"
"2018/12/15 4:00","Point_3","282"
"2018/12/15 4:15","Point_3","282"
"2018/12/15 4:30","Point_3","282"
"2018/12/15 4:45","Point_3","281"
"2018/12/15 5:00","Point_3","282"
"2018/12/15 5:15","Point_3","282"
"2018/12/15 5:30","Point_3","282"
"2018/12/15 5:45","Point_3","282"
"2018/12/15 6:00","Point_3","282"
"2018/12/15 6:15","Point_3","281"
"2018/12/15 6:30","Point_3","281"
"2018/12/15 6:45","Point_3","281"
"2018/12/15 7:00","Point_3","281"
"2018/12/15 7:15","Point_3","281"
"2018/12/15 7:30","Point_3","281"
"2018/12/15 7:45","Point_3","281"
"2018/12/15 8:00","Point_3","281"
"2018/12/15 8:15","Point_3","281"
"2018/12/15 8:30","Point_3","281"
"2018/12/15 8:45","Point_3","281"
"2018/12/15 9:00","Point_3","281"
"2018/12/15 9:15","Point_3","281"
"2018/12/15 9:30","Point_3","281"
"2018/12/15 9:45","Point_3","281"
"2018/12/15 10:00","Point_3","281"
"2018/12/15 10:15","Point_3","281"
"2018/12/15 10:30","Point_3","281"
"2018/12/15 10:45","Point_3","281"
"2018/12/15 11:00","Point_3","281"
"2018/12/15 11:15","Point_3","281"
"2018/12/15 11:30","Point_3","281"
"2018/12/15 11:45","Point_3","281"
"2018/12/15 12:00","Point_3","281"
"2018/12/15 12:15","Point_3","282"
"2018/12/15 12:30","Point_3","282"
"2018/12/15 12:45","Point_3","282"
"2018/12/15 13:00","Point_3","284"
"2018/12/15 13:15","Point_3","287"
"2018/12/15 13:30","Point_3","287"
"2018/12/15 13:45","Point_3","288"
"2018/12/15 14:00","Point_3","290"
"2018/12/15 14:15","Point_3","290"
"2018/12/15 14:30","Point_3","286"
"2018/12/15 14:45","Point_3","289"
"2018/12/15 15:00","Point_3","282"
"2018/12/15 15:15","Point_3","290"
"2018/12/15 15:30","Point_3","290"
"2018/12/15 15:45","Point_3","289"
"2018/12/15 16:00","Point_3","288"
"2018/12/15 16:15","Point_3","288"
"2018/12/15 16:30","Point_3","288"
"2018/12/15 16:45","Point_3","288"
"2018/12/15 17:00","Point_3","286"
"2018/12/15 17:15","Point_3","286"
"2018/12/15 17:30","Point_3","286"
"2018/12/15 17:45","Point_3","286"
"2018/12/15 18:00","Point_3","283"
"2018/12/15 18:15","Point_3","284"
"2018/12/15 18:30","Point_3","281"
"2018/12/15 18:45","Point_3","285"
"2018/12/15 19:00","Point_3","285"
"2018/12/15 19:15","Point_3","281"
"2018/12/15 19:30","Point_3","283"
"2018/12/15 19:45","Point_3","0"
"2018/12/15 20:00","Point_3","283"
"2018/12/15 20:15","Point_3","284"
"2018/12/15 20:30","Point_3","284"
"2018/12/15 20:45","Point_3","284"
"2018/12/15 21:00","Point_3","282"
"2018/12/15 21:15","Point_3","282"
"2018/12/15 21:30","Point_3","284"
"2018/12/15 21:45","Point_3","284"
"2018/12/15 22:00","Point_3","283"
"2018/12/15 22:15","Point_3","284"
"2018/12/15 22:30","Point_3","283"
"2018/12/15 22:45","Point_3","284"
"2018/12/15 23:00","Point_3","285"
"2018/12/15 23:15","Point_3","285"
"2018/12/15 23:30","Point_3","285"
"2018/12/15 23:45","Point_3","286"
"2018/12/16 0:00","Point_3","284"
"2018/12/16 0:15","Point_3","284"
"2018/12/16 0:30","Point_3","284"
"2018/12/16 0:45","Point_3","284"
"2018/12/16 1:00","Point_3","288"
"2018/12/16 1:15","Point_3","284"
"2018/12/16 1:30","Point_3","285"
"2018/12/16 1:45","Point_3","285"
"2018/12/16 2:00","Point_3","289"
"2018/12/16 2:15","Point_3","282"
"2018/12/16 2:30","Point_3","284"
"2018/12/16 2:45","Point_3","284"
"2018/12/16 3:00","Point_3","284"
"2018/12/16 3:15","Point_3","284"
"2018/12/16 3:30","Point_3","285"
"2018/12/16 3:45","Point_3","288"
"2018/12/16 4:00","Point_3","284"
"2018/12/16 4:15","Point_3","287"
"2018/12/16 4:30","Point_3","287"
"2018/12/16 4:45","Point_3","285"
"2018/12/16 5:00","Point_3","285"
"2018/12/16 5:15","Point_3","285"
"2018/12/16 5:30","Point_3","285"
"2018/12/16 5:45","Point_3","286"
"2018/12/16 6:00","Point_3","286"
"2018/12/16 6:15","Point_3","286"
"2018/12/16 6:30","Point_3","286"
"2018/12/16 6:45","Point_3","282"
"2018/12/16 7:00","Point_3","286"
"2018/12/16 7:15","Point_3","286"
"2018/12/16 7:30","Point_3","283"
"2018/12/16 7:45","Point_3","283"
"2018/12/16 8:00","Point_3","286"
"2018/12/16 8:15","Point_3","286"
"2018/12/16 8:30","Point_3","283"
"2018/12/16 8:45","Point_3","283"
"2018/12/16 9:00","Point_3","283"
"2018/12/16 9:15","Point_3","283"
"2018/12/16 9:30","Point_3","286"
"2018/12/16 9:45","Point_3","283"
"2018/12/16 10:00","Point_3","286"
"2018/12/16 10:15","Point_3","286"
"2018/12/16 10:30","Point_3","286"
"2018/12/16 10:45","Point_3","284"
"2018/12/16 11:00","Point_3","284"
"2018/12/16 11:15","Point_3","284"
"2018/12/16 11:30","Point_3","290"
"2018/12/16 11:45","Point_3","286"
"2018/12/16 12:00","Point_3","286"
"2018/12/16 12:15","Point_3","289"
"2018/12/16 12:30","Point_3","289"
"2018/12/16 12:45","Point_3","289"
"2018/12/16 13:00","Point_3","289"
"2018/12/21 18:30","Point_3","310"
"2018/12/15 0:00","Point_4","1309"
"2018/12/15 0:15","Point_4","1304"
"2018/12/15 0:30","Point_4","1306"
"2018/12/15 0:45","Point_4","1304"
"2018/12/15 1:00","Point_4","0"
"2018/12/15 1:15","Point_4","1349"
"2018/12/15 1:30","Point_4","1348"
"2018/12/15 1:45","Point_4","1348"
"2018/12/15 2:00","Point_4","1348"
"2018/12/15 2:15","Point_4","1349"
"2018/12/15 2:30","Point_4","1347"
"2018/12/15 2:45","Point_4","1348"
"2018/12/15 3:00","Point_4","1348"
"2018/12/15 3:15","Point_4","1345"
"2018/12/15 3:30","Point_4","1343"
"2018/12/15 3:45","Point_4","1341"
"2018/12/15 4:00","Point_4","1341"
"2018/12/15 4:15","Point_4","1341"
"2018/12/15 4:30","Point_4","1340"
"2018/12/15 4:45","Point_4","1309"
"2018/12/15 5:00","Point_4","1339"
"2018/12/15 5:15","Point_4","1337"
"2018/12/15 5:30","Point_4","1337"
"2018/12/15 5:45","Point_4","1337"
"2018/12/15 6:00","Point_4","1337"
"2018/12/15 6:15","Point_4","1334"
"2018/12/15 6:30","Point_4","1333"
"2018/12/15 6:45","Point_4","1332"
"2018/12/15 7:00","Point_4","1332"
"2018/12/15 7:15","Point_4","1332"
"2018/12/15 7:30","Point_4","1330"
"2018/12/15 7:45","Point_4","1329"
"2018/12/15 8:00","Point_4","1328"
"2018/12/15 8:15","Point_4","1327"
"2018/12/15 8:30","Point_4","1325"
"2018/12/15 8:45","Point_4","1323"
"2018/12/15 9:00","Point_4","1321"
"2018/12/15 9:15","Point_4","1319"
"2018/12/15 9:30","Point_4","1317"
"2018/12/15 9:45","Point_4","1319"
"2018/12/15 10:00","Point_4","1318"
"2018/12/15 10:15","Point_4","1319"
"2018/12/15 10:30","Point_4","1322"
"2018/12/15 10:45","Point_4","1318"
"2018/12/15 11:00","Point_4","1324"
"2018/12/15 11:15","Point_4","1326"
"2018/12/15 11:30","Point_4","1331"
"2018/12/15 11:45","Point_4","1335"
"2018/12/15 12:00","Point_4","1340"
"2018/12/15 12:15","Point_4","1346"
"2018/12/15 12:30","Point_4","1350"
"2018/12/15 12:45","Point_4","1355"
"2018/12/15 13:00","Point_4","1352"
"2018/12/15 13:15","Point_4","1346"
"2018/12/15 13:30","Point_4","1347"
"2018/12/15 13:45","Point_4","1349"
"2018/12/15 14:00","Point_4","1343"
"2018/12/15 14:15","Point_4","1342"
"2018/12/15 14:30","Point_4","1351"
"2018/12/15 14:45","Point_4","1345"
"2018/12/15 15:00","Point_4","1363"
"2018/12/15 15:15","Point_4","1344"
"2018/12/15 15:30","Point_4","1344"
"2018/12/15 15:45","Point_4","1343"
"2018/12/15 16:00","Point_4","1345"
"2018/12/15 16:15","Point_4","1346"
"2018/12/15 16:30","Point_4","1347"
"2018/12/15 16:45","Point_4","1345"
"2018/12/15 17:00","Point_4","1347"
"2018/12/15 17:15","Point_4","1348"
"2018/12/15 17:30","Point_4","1348"
"2018/12/15 17:45","Point_4","1346"
"2018/12/15 18:00","Point_4","1351"
"2018/12/15 18:15","Point_4","1350"
"2018/12/15 18:30","Point_4","1357"
"2018/12/15 18:45","Point_4","1349"
"2018/12/15 19:00","Point_4","1346"
"2018/12/15 19:15","Point_4","1355"
"2018/12/15 19:30","Point_4","1352"
"2018/12/15 19:45","Point_4","0"
"2018/12/15 20:00","Point_4","1351"
"2018/12/15 20:15","Point_4","1350"
"2018/12/15 20:30","Point_4","1348"
"2018/12/15 20:45","Point_4","1347"
"2018/12/15 21:00","Point_4","1353"
"2018/12/15 21:15","Point_4","1354"
"2018/12/15 21:30","Point_4","1353"
"2018/12/15 21:45","Point_4","1353"
"2018/12/15 22:00","Point_4","1352"
"2018/12/15 22:15","Point_4","1352"
"2018/12/15 22:30","Point_4","1353"
"2018/12/15 22:45","Point_4","1354"
"2018/12/15 23:00","Point_4","1349"
"2018/12/15 23:15","Point_4","1349"
"2018/12/15 23:30","Point_4","1348"
"2018/12/15 23:45","Point_4","1346"
"2018/12/16 0:00","Point_4","1349"
"2018/12/16 0:15","Point_4","1349"
"2018/12/16 0:30","Point_4","1350"
"2018/12/16 0:45","Point_4","1351"
"2018/12/16 1:00","Point_4","1344"
"2018/12/16 1:15","Point_4","1351"
"2018/12/16 1:30","Point_4","1350"
"2018/12/16 1:45","Point_4","1350"
"2018/12/16 2:00","Point_4","1342"
"2018/12/16 2:15","Point_4","1353"
"2018/12/16 2:30","Point_4","1351"
"2018/12/16 2:45","Point_4","1351"
"2018/12/16 3:00","Point_4","1351"
"2018/12/16 3:15","Point_4","1352"
"2018/12/16 3:30","Point_4","1350"
"2018/12/16 3:45","Point_4","1343"
"2018/12/16 4:00","Point_4","1353"
"2018/12/16 4:15","Point_4","1345"
"2018/12/16 4:30","Point_4","1343"
"2018/12/16 4:45","Point_4","1347"
"2018/12/16 5:00","Point_4","1347"
"2018/12/16 5:15","Point_4","1346"
"2018/12/16 5:30","Point_4","1346"
"2018/12/16 5:45","Point_4","1347"
"2018/12/16 6:00","Point_4","1349"
"2018/12/16 6:15","Point_4","1345"
"2018/12/16 6:30","Point_4","1345"
"2018/12/16 6:45","Point_4","1354"
"2018/12/16 7:00","Point_4","1346"
"2018/12/16 7:15","Point_4","1346"
"2018/12/16 7:30","Point_4","1349"
"2018/12/16 7:45","Point_4","1352"
"2018/12/16 8:00","Point_4","1346"
"2018/12/16 8:15","Point_4","1344"
"2018/12/16 8:30","Point_4","1350"
"2018/12/16 8:45","Point_4","1350"
"2018/12/16 9:00","Point_4","1351"
"2018/12/16 9:15","Point_4","1351"
"2018/12/16 9:30","Point_4","1342"
"2018/12/16 9:45","Point_4","1350"
"2018/12/16 10:00","Point_4","1345"
"2018/12/16 10:15","Point_4","1346"
"2018/12/16 10:30","Point_4","1344"
"2018/12/16 10:45","Point_4","1308"
"2018/12/16 11:00","Point_4","1348"
"2018/12/16 11:15","Point_4","1350"
"2018/12/16 11:30","Point_4","1340"
"2018/12/16 11:45","Point_4","1347"
"2018/12/16 12:00","Point_4","1348"
"2018/12/16 12:15","Point_4","1344"
"2018/12/16 12:30","Point_4","1343"
"2018/12/16 12:45","Point_4","1343"
"2018/12/16 13:00","Point_4","1344"
"2018/12/21 18:30","Point_4","1356"
"2018/12/15 0:00","Point_5","11.4"
"2018/12/15 0:15","Point_5","11.4"
"2018/12/15 0:30","Point_5","11.4"
"2018/12/15 0:45","Point_5","11.4"
"2018/12/15 1:00","Point_5","11.4"
"2018/12/15 1:15","Point_5","11.4"
"2018/12/15 1:30","Point_5","11.4"
"2018/12/15 1:45","Point_5","11.4"
"2018/12/15 2:00","Point_5","11.4"
"2018/12/15 2:15","Point_5","11.4"
"2018/12/15 2:30","Point_5","11.4"
"2018/12/15 2:45","Point_5","11.4"
"2018/12/15 3:00","Point_5","11.4"
"2018/12/15 3:15","Point_5","11.4"
"2018/12/15 3:30","Point_5","11.4"
"2018/12/15 3:45","Point_5","11.4"
"2018/12/15 4:00","Point_5","11.4"
"2018/12/15 4:15","Point_5","11.4"
"2018/12/15 4:30","Point_5","11.4"
"2018/12/15 4:45","Point_5","11.4"
"2018/12/15 5:00","Point_5","11.4"
"2018/12/15 5:15","Point_5","11.4"
"2018/12/15 5:30","Point_5","11.4"
"2018/12/15 5:45","Point_5","11.4"
"2018/12/15 6:00","Point_5","11.4"
"2018/12/15 6:15","Point_5","11.5"
"2018/12/15 6:30","Point_5","11.4"
"2018/12/15 6:45","Point_5","11.4"
"2018/12/15 7:00","Point_5","11.5"
"2018/12/15 7:15","Point_5","11.5"
"2018/12/15 7:30","Point_5","11.5"
"2018/12/15 7:45","Point_5","11.4"
"2018/12/15 8:00","Point_5","11.5"
"2018/12/15 8:15","Point_5","11.4"
"2018/12/15 8:30","Point_5","11.4"
"2018/12/15 8:45","Point_5","11.4"
"2018/12/15 9:00","Point_5","11.4"
"2018/12/15 9:15","Point_5","11.4"
"2018/12/15 9:30","Point_5","11.4"
"2018/12/15 9:45","Point_5","11.4"
"2018/12/15 10:00","Point_5","11.4"
"2018/12/15 10:15","Point_5","11.4"
"2018/12/15 10:30","Point_5","11.4"
"2018/12/15 10:45","Point_5","11.4"
"2018/12/15 11:00","Point_5","11.3"
"2018/12/15 11:15","Point_5","11.4"
"2018/12/15 11:30","Point_5","11.4"
"2018/12/15 11:45","Point_5","11.3"
"2018/12/15 12:00","Point_5","11.3"
"2018/12/15 12:15","Point_5","11.4"
"2018/12/15 12:30","Point_5","11.4"
"2018/12/15 12:45","Point_5","11.4"
"2018/12/15 13:00","Point_5","11.4"
"2018/12/15 13:15","Point_5","11.3"
"2018/12/15 13:30","Point_5","11.4"
"2018/12/15 13:45","Point_5","11.3"
"2018/12/15 14:00","Point_5","11.4"
"2018/12/15 14:15","Point_5","11.3"
"2018/12/15 14:30","Point_5","11.4"
"2018/12/15 14:45","Point_5","11.4"
